YEAR,NAME,SAEMHI_LB90,SAEMHI_PT,SAEMHI_UB90,SAEPOVRT0_17_PT,SAEPOVALL_PT,SAEPOVRTALL_PT,YEAR,state,county
2013,Okeechobee County,33635,35954,38273,37.0,9422,25.7,2013,12,093
2013,Orange County,45599,46675,47751,26.0,217956,18.2,2013,12,095
2013,Osceola County,39329,41592,43855,32.0,61012,20.7,2013,12,097
2013,Palm Beach County,50866,51768,52670,22.7,202396,15.0,2013,12,099
2013,Pasco County,44096,45454,46812,19.2,63271,13.5,2013,12,101
2013,Pinellas County,42684,43773,44862,23.6,137942,15.1,2013,12,103
2013,Polk County,41053,42447,43841,29.4,117893,19.3,2013,12,105
2013,Putnam County,30401,32852,35303,42.8,19084,26.9,2013,12,107
2013,St. Johns County,62212,66312,70412,11.7,19822,9.6,2013,12,109
2013,St. Lucie County,39991,42825,45659,28.6,53893,19.0,2013,12,111
2013,Santa Rosa County,51674,54876,58078,17.7,21291,13.8,2013,12,113
2013,Sarasota County,46474,48717,50960,20.4,49989,13.0,2013,12,115
2013,Seminole County,52606,55195,57784,17.3,55555,12.9,2013,12,117
2013,Sumter County,49970,52670,55370,33.5,11785,12.0,2013,12,119
2013,Suwannee County,32489,35666,38843,37.5,9896,24.6,2013,12,121
2013,Taylor County,34890,38370,41850,32.9,4583,23.9,2013,12,123
2013,Union County,36749,40841,44933,27.0,2463,23.8,2013,12,125
2013,Volusia County,39865,40908,41951,25.3,81107,16.6,2013,12,127
2013,Wakulla County,43076,47430,51784,22.2,4361,15.9,2013,12,129
2013,Walton County,41822,45357,48892,29.9,11147,19.3,2013,12,131
2013,Washington County,32575,35671,38767,34.5,5132,23.4,2013,12,133
2013,Appling County,33419,36915,40411,40.3,5151,28.6,2013,13,001
2013,Atkinson County,28279,30883,33487,38.4,2143,26.0,2013,13,003
2013,Bacon County,30552,33781,37010,36.5,2474,22.8,2013,13,005
2013,Baker County,33516,37135,40754,43.2,922,27.7,2013,13,007
2013,Baldwin County,32577,35815,39053,40.2,12870,31.8,2013,13,009
2013,Banks County,38402,42495,46588,27.4,3198,17.4,2013,13,011
2013,Barrow County,51188,54668,58148,20.5,10263,14.4,2013,13,013
2013,Bartow County,43084,46330,49576,25.4,19142,19.1,2013,13,015
2013,Ben Hill County,27281,30090,32899,44.0,5479,31.9,2013,13,017
2013,Berrien County,35299,37903,40507,35.4,4516,24.0,2013,13,019
2013,Bibb County,34347,36816,39285,44.6,43376,29.2,2013,13,021
2013,Bleckley County,36526,40369,44212,28.7,2532,22.0,2013,13,023
2013,Brantley County,33094,36758,40422,34.5,4076,22.5,2013,13,025
2013,Brooks County,31418,34367,37316,37.9,3934,25.4,2013,13,027
2013,Bryan County,60095,66066,72037,14.5,3334,10.1,2013,13,029
2013,Bulloch County,34177,36484,38791,29.8,20162,30.6,2013,13,031
2013,Burke County,29533,32675,35817,46.0,7232,32.0,2013,13,033
2013,Butts County,39357,43330,47303,29.6,4569,22.0,2013,13,035
2013,Calhoun County,27712,30727,33742,42.6,1883,39.1,2013,13,037
2013,Camden County,44972,49098,53224,22.7,7731,15.6,2013,13,039
2013,Candler County,28351,31427,34503,43.2,3092,29.1,2013,13,043
2013,Carroll County,43192,45493,47794,25.2,19403,17.9,2013,13,045
2013,Catoosa County,48422,50847,53272,22.9,10325,16.0,2013,13,047
2013,Charlton County,31928,35165,38402,36.3,3155,31.2,2013,13,049
2013,Chatham County,43303,45254,47205,30.2,53817,20.3,2013,13,051
2013,Chattahoochee County,42666,46893,51120,24.4,1961,20.5,2013,13,053
2013,Chattooga County,31190,34440,37690,41.2,6656,28.3,2013,13,055
2013,Cherokee County,63192,67686,72180,13.9,24473,11.0,2013,13,057
2013,Clarke County,30596,32864,35132,38.4,40955,37.2,2013,13,059
2013,Clay County,24376,27102,29828,55.7,1058,35.5,2013,13,061
2013,Clayton County,38717,40606,42495,36.6,65784,25.4,2013,13,063
2013,Clinch County,26991,30094,33197,39.8,2244,33.5,2013,13,065
2013,Cobb County,60942,62866,64790,18.0,97520,13.8,2013,13,067
2013,Coffee County,30674,33615,36556,38.1,11247,28.2,2013,13,069
2013,Colquitt County,30466,33095,35724,37.1,11785,25.9,2013,13,071
2013,Columbia County,68178,72531,76884,10.5,11141,8.3,2013,13,073
2013,Cook County,29392,32327,35262,35.7,4272,25.3,2013,13,075
2013,Coweta County,57064,61469,65874,19.4,18077,13.7,2013,13,077
2013,Crawford County,39172,43392,47612,32.6,2665,21.5,2013,13,079
2013,Crisp County,27530,30481,33432,48.9,7033,30.7,2013,13,081
2013,Dade County,39520,43446,47372,21.8,2576,16.7,2013,13,083
2013,Dawson County,47888,52804,57720,20.6,3409,15.2,2013,13,085
2013,Decatur County,31095,34102,37109,40.7,7009,26.6,2013,13,087
2013,DeKalb County,47860,49894,51928,30.1,139646,19.9,2013,13,089
2013,Dodge County,30724,33893,37062,37.1,5004,25.9,2013,13,091
2013,Dooly County,28596,31620,34644,41.1,3823,30.9,2013,13,093
2013,Dougherty County,29380,31575,33770,44.5,27921,31.3,2013,13,095
2013,Douglas County,48066,51941,55816,25.9,24159,17.9,2013,13,097
2013,Early County,29255,32357,35459,43.3,2842,27.4,2013,13,099
2013,Echols County,31554,34809,38064,45.0,1142,28.3,2013,13,101
2013,Effingham County,56092,61062,66032,15.8,6364,11.8,2013,13,103
2013,Elbert County,31256,34487,37718,34.0,4515,23.4,2013,13,105
2013,Emanuel County,27543,30348,33153,49.6,7418,34.1,2013,13,107
2013,Evans County,29727,32838,35949,44.2,2901,27.9,2013,13,109
2013,Fannin County,32205,35673,39141,34.8,5305,22.5,2013,13,111
2013,Fayette County,76252,81368,86484,9.9,7726,7.2,2013,13,113
2013,Floyd County,36230,39381,42532,30.3,20411,22.2,2013,13,115
2013,Forsyth County,83502,87565,91628,8.9,14882,7.7,2013,13,117
2013,Franklin County,37829,40114,42399,31.4,4440,20.9,2013,13,119
2013,Fulton County,53847,55474,57101,25.6,173866,18.2,2013,13,121
2013,Gilmer County,35477,39323,43169,39.9,7102,25.1,2013,13,123
2013,Glascock County,34213,37955,41697,24.2,576,19.2,2013,13,125
2013,Glynn County,39840,43533,47226,31.0,16310,20.3,2013,13,127
2013,Gordon County,38952,42291,45630,25.7,10087,18.4,2013,13,129
2013,Grady County,31847,35212,38577,39.5,6435,25.7,2013,13,131
2013,Greene County,38941,42842,46743,41.2,3717,23.1,2013,13,133
2013,Gwinnett County,57253,59081,60909,20.0,116604,13.7,2013,13,135
2013,Habersham County,36612,40530,44448,30.4,8678,21.2,2013,13,137
2013,Hall County,43783,46986,50189,30.1,38385,20.8,2013,13,139
2013,Hancock County,24166,26281,28396,48.8,2863,38.5,2013,13,141
2013,Haralson County,35840,39548,43256,30.8,6227,22.2,2013,13,143
2013,Harris County,55303,60977,66651,15.0,3418,10.6,2013,13,145
2013,Hart County,36598,40225,43852,31.5,5138,20.8,2013,13,147
2013,Heard County,36546,40123,43700,30.9,2313,20.3,2013,13,149
2013,Henry County,56894,60087,63280,16.7,24408,11.6,2013,13,151
2013,Houston County,48356,52297,56238,21.9,22511,15.4,2013,13,153
2013,Irwin County,32325,35854,39383,35.0,2293,26.5,2013,13,155
2013,Jackson County,48734,52385,56036,18.6,8413,14.0,2013,13,157
2013,Jasper County,39909,42343,44777,31.3,2650,19.7,2013,13,159
2013,Jeff Davis County,31212,34481,37750,36.9,3356,22.7,2013,13,161
2013,Jefferson County,26722,29152,31582,39.5,4360,27.5,2013,13,163
2013,Jenkins County,25562,28445,31328,48.9,3080,38.3,2013,13,165
2013,Johnson County,26638,29565,32492,39.1,2510,31.3,2013,13,167
2013,Jones County,46607,51650,56693,23.0,4581,16.3,2013,13,169
2013,Lamar County,36991,40915,44839,29.4,3305,19.7,2013,13,171
2013,Lanier County,31617,35101,38585,37.5,2749,27.2,2013,13,173
2013,Laurens County,30905,33974,37043,38.3,13620,29.1,2013,13,175
2013,Lee County,57951,63272,68593,16.1,3273,11.6,2013,13,177
2013,Liberty County,37492,40175,42858,28.1,12279,20.0,2013,13,179
2013,Lincoln County,32224,35683,39142,32.0,1715,22.3,2013,13,181
2013,Long County,38024,41147,44270,30.6,3536,21.8,2013,13,183
2013,Lowndes County,34261,37138,40015,30.5,27978,26.3,2013,13,185
2013,Lumpkin County,38940,42919,46898,27.0,6107,21.5,2013,13,187
2013,McDuffie County,33881,37328,40775,37.4,5041,23.7,2013,13,189
2013,McIntosh County,32929,36346,39763,36.5,3205,23.1,2013,13,191
2013,Macon County,25951,28844,31737,43.7,4045,33.5,2013,13,193
2013,Madison County,39965,43611,47257,27.0,5200,18.7,2013,13,195
2013,Marion County,31244,34680,38116,38.8,2113,24.7,2013,13,197
2013,Meriwether County,31670,34962,38254,42.6,5693,27.2,2013,13,199
2013,Miller County,29715,32535,35355,39.5,1499,26.0,2013,13,201
2013,Mitchell County,29158,32280,35402,42.2,6819,32.8,2013,13,205
2013,Monroe County,50132,54793,59454,21.3,3596,13.9,2013,13,207
2013,Montgomery County,34020,37128,40236,35.8,2121,25.5,2013,13,209
2013,Morgan County,43699,48337,52975,24.9,3007,17.1,2013,13,211
2013,Murray County,36522,40343,44164,29.8,8525,21.9,2013,13,213
2013,Muscogee County,38716,40414,42112,34.0,44883,22.9,2013,13,215
2013,Newton County,46979,50862,54745,24.1,15071,15.0,2013,13,217
2013,Oconee County,66365,72478,78591,10.9,2927,8.6,2013,13,219
2013,Oglethorpe County,39865,44026,48187,25.3,2531,17.6,2013,13,221
2013,Paulding County,56062,60008,63954,14.9,16907,11.6,2013,13,223
2013,Peach County,38750,42602,46454,32.2,5445,21.1,2013,13,225
2013,Pickens County,49246,53332,57418,25.6,4406,15.1,2013,13,227
2013,Pierce County,32999,36214,39429,31.3,4077,21.8,2013,13,229
2013,Pike County,48051,52393,56735,19.4,2410,13.8,2013,13,231
2013,Polk County,35582,38730,41878,33.0,9128,22.5,2013,13,233
2013,Pulaski County,33461,37012,40563,33.7,2411,23.5,2013,13,235
2013,Putnam County,39478,42934,46390,35.3,4029,19.0,2013,13,237
2013,Quitman County,26330,29111,31892,46.6,636,26.9,2013,13,239
2013,Rabun County,34553,38114,41675,32.2,3101,19.4,2013,13,241
2013,Randolph County,25380,28105,30830,45.1,2188,31.7,2013,13,243
2013,Richmond County,33499,36069,38639,43.6,53068,27.7,2013,13,245
2013,Rockdale County,47410,50646,53882,24.2,14462,16.8,2013,13,247
2013,Schley County,35491,38944,42397,28.6,1020,20.1,2013,13,249
2013,Screven County,31710,35087,38464,40.5,3865,27.9,2013,13,251
2013,Seminole County,31716,34814,37912,43.4,2410,27.3,2013,13,253
2013,Spalding County,35811,39068,42325,34.9,13185,21.1,2013,13,255
2013,Stephens County,32853,36318,39783,31.1,5098,20.4,2013,13,257
2013,Stewart County,25489,28304,31119,44.0,1623,38.7,2013,13,259
2013,Sumter County,29272,32474,35676,54.0,10728,36.1,2013,13,261
2013,Talbot County,30099,33168,36237,40.7,1571,24.5,2013,13,263
2013,Taliaferro County,26028,28917,31806,45.4,526,31.0,2013,13,265
2013,Tattnall County,32746,35983,39220,37.6,5862,28.3,2013,13,267
2013,Taylor County,27527,30538,33549,41.0,2433,29.1,2013,13,269
2013,Telfair County,26309,28334,30359,40.6,4209,32.8,2013,13,271
2013,Terrell County,28688,31826,34964,44.6,2656,30.4,2013,13,273
2013,Thomas County,35736,38914,42092,29.2,9001,20.4,2013,13,275
2013,Tift County,31056,33902,36748,40.7,12171,31.3,2013,13,277
2013,Toombs County,29248,32311,35374,40.8,7620,28.3,2013,13,279
2013,Towns County,36308,39854,43400,29.3,1790,18.1,2013,13,281
2013,Treutlen County,29059,31917,34775,43.9,1981,30.9,2013,13,283
2013,Troup County,39036,42044,45052,33.5,15880,23.8,2013,13,285
2013,Turner County,29019,31817,34615,45.8,2378,30.5,2013,13,287
2013,Twiggs County,32580,36107,39634,33.8,1920,22.9,2013,13,289
2013,Union County,35928,39677,43426,29.2,3576,16.9,2013,13,291
2013,Upson County,31507,34709,37911,34.6,5810,22.3,2013,13,293
2013,Walker County,37879,40512,43145,25.7,11540,17.3,2013,13,295
2013,Walton County,50799,54294,57789,20.3,12023,14.2,2013,13,297
2013,Ware County,29553,32211,34869,40.7,9187,27.6,2013,13,299
2013,Warren County,28016,30967,33918,42.8,1506,27.5,2013,13,301
2013,Washington County,33893,36807,39721,36.8,5019,26.5,2013,13,303
2013,Wayne County,34526,38081,41636,33.8,7017,25.3,2013,13,305
2013,Webster County,30905,34374,37843,33.7,623,23.0,2013,13,307
2013,Wheeler County,27662,30779,33896,45.6,2402,45.0,2013,13,309
2013,White County,37383,41337,45291,30.1,5169,19.0,2013,13,311
2013,Whitfield County,37193,39946,42699,27.5,20279,19.9,2013,13,313
2013,Wilcox County,29975,33308,36641,39.5,2302,33.2,2013,13,315
2013,Wilkes County,30635,33662,36689,37.5,2371,24.0,2013,13,317
2013,Wilkinson County,32412,35745,39078,34.8,2191,23.6,2013,13,319
2013,Worth County,33316,36616,39916,34.4,4872,23.1,2013,13,321
2013,Hawaii County,43831,47377,50923,25.8,36553,19.5,2013,15,001
2013,Honolulu County,71213,72649,74085,12.2,91757,9.6,2013,15,003
2013,Kalawao County,,,,,,,2013,15,005
2013,Kauai County,51748,55844,59940,15.6,8074,11.8,2013,15,007
2013,Maui County,59084,62277,65470,13.8,16991,10.7,2013,15,009
2013,Ada County,50908,53420,55932,14.7,55271,13.6,2013,16,001
2013,Adams County,34356,37630,40904,26.8,655,17.3,2013,16,003
2013,Bannock County,40388,42665,44942,20.5,14353,17.7,2013,16,005
2013,Bear Lake County,41349,45589,49829,17.3,767,13.0,2013,16,007
2013,Benewah County,36152,39530,42908,24.3,1477,16.5,2013,16,009
2013,Bingham County,44374,47721,51068,18.7,6313,14.1,2013,16,011
2013,Blaine County,63315,67936,72557,14.0,2099,9.9,2013,16,013
2013,Boise County,44277,48974,53671,22.9,1007,14.9,2013,16,015
2013,Bonner County,38630,41797,44964,25.9,6834,17.0,2013,16,017
2013,Bonneville County,48086,50559,53032,16.1,12792,12.0,2013,16,019
2013,Boundary County,35822,39681,43540,24.9,1915,17.8,2013,16,021
2013,Butte County,37569,41739,45909,20.6,450,17.1,2013,16,023
2013,Camas County,43314,47911,52508,20.8,137,13.1,2013,16,025
2013,Canyon County,40148,42237,44326,24.6,39337,20.1,2013,16,027
2013,Caribou County,49867,54579,59291,14.8,748,11.1,2013,16,029
2013,Cassia County,40788,44160,47532,20.4,3518,15.3,2013,16,031
2013,Clark County,38611,42940,47269,24.7,152,17.5,2013,16,033
2013,Clearwater County,36232,40068,43904,26.4,1418,17.8,2013,16,035
2013,Custer County,37912,41522,45132,20.0,604,14.3,2013,16,037
2013,Elmore County,39661,42680,45699,22.9,4227,16.6,2013,16,039
2013,Franklin County,41358,44790,48222,16.7,1571,12.3,2013,16,041
2013,Fremont County,40405,44130,47855,23.8,2087,16.7,2013,16,043
2013,Gem County,40847,44173,47499,26.2,3035,18.4,2013,16,045
2013,Gooding County,37448,41310,45172,22.9,2440,16.3,2013,16,047
2013,Idaho County,35988,39434,42880,23.3,2467,15.8,2013,16,049
2013,Jefferson County,48631,52950,57269,16.8,3525,13.1,2013,16,051
2013,Jerome County,38013,41595,45177,22.4,3422,15.3,2013,16,053
2013,Kootenai County,48373,51681,54989,17.9,18941,13.3,2013,16,055
2013,Latah County,39999,43699,47399,15.2,6345,18.1,2013,16,057
2013,Lemhi County,34577,38367,42157,25.0,1373,18.0,2013,16,059
2013,Lewis County,37171,41190,45209,25.3,658,17.0,2013,16,061
2013,Lincoln County,38628,42625,46622,23.8,819,15.6,2013,16,063
2013,Madison County,33558,37142,40726,19.1,10643,29.1,2013,16,065
2013,Minidoka County,39435,41968,44501,20.5,2900,14.4,2013,16,067
2013,Nez Perce County,43497,46753,50009,18.0,5225,13.4,2013,16,069
2013,Oneida County,40566,45040,49514,19.8,581,13.8,2013,16,071
2013,Owyhee County,32200,35017,37834,26.4,2078,18.4,2013,16,073
2013,Payette County,41733,43642,45551,22.9,3942,17.6,2013,16,075
2013,Power County,40834,44450,48066,25.7,1346,17.6,2013,16,077
2013,Shoshone County,33773,37431,41089,28.3,2431,19.4,2013,16,079
2013,Teton County,47763,52650,57537,20.1,1317,12.8,2013,16,081
2013,Twin Falls County,40929,44602,48275,21.1,12613,16.0,2013,16,083
2013,Valley County,44190,48879,53568,18.2,1119,11.7,2013,16,085
2013,Washington County,33962,37539,41116,25.1,1756,17.9,2013,16,087
2013,Adams County,40470,43604,46738,19.9,10300,15.9,2013,17,001
2013,Alexander County,27253,30141,33029,53.2,2351,33.0,2013,17,003
2013,Bond County,43699,48464,53229,20.5,2458,16.0,2013,17,005
2013,Boone County,54959,59537,64115,14.6,5448,10.2,2013,17,007
2013,Brown County,41803,46522,51241,14.8,756,16.0,2013,17,009
2013,Bureau County,45018,49062,53106,17.7,4018,12.0,2013,17,011
2013,Calhoun County,44458,48504,52550,16.9,595,12.0,2013,17,013
2013,Carroll County,39594,43643,47692,21.4,2057,14.0,2013,17,015
2013,Cass County,41590,45257,48924,19.9,1686,12.9,2013,17,017
2013,Champaign County,44170,46917,49664,20.8,40848,21.6,2013,17,019
2013,Christian County,45907,49391,52875,20.7,4271,13.1,2013,17,021
2013,Clark County,42421,46287,50153,22.1,2180,13.7,2013,17,023
2013,Clay County,38589,42369,46149,21.5,1897,14.2,2013,17,025
2013,Clinton County,57702,61843,65984,12.1,3398,9.5,2013,17,027
2013,Coles County,36177,39353,42529,22.3,9745,19.8,2013,17,029
2013,Cook County,52947,53795,54643,26.0,918295,17.8,2013,17,031
2013,Crawford County,43440,47517,51594,19.5,2515,14.0,2013,17,033
2013,Cumberland County,42775,47382,51989,17.6,1307,12.1,2013,17,035
2013,DeKalb County,50337,54204,58071,17.9,18328,18.7,2013,17,037
2013,De Witt County,48572,53303,58034,20.6,2227,13.8,2013,17,039
2013,Douglas County,46417,49179,51941,17.4,2108,10.7,2013,17,041
2013,DuPage County,74485,76269,78053,9.8,64734,7.0,2013,17,043
2013,Edgar County,40177,44433,48689,24.9,3263,18.5,2013,17,045
2013,Edwards County,41287,45675,50063,19.7,839,12.7,2013,17,047
2013,Effingham County,46978,50900,54822,15.9,3737,11.1,2013,17,049
2013,Fayette County,39483,43014,46545,25.5,3411,16.9,2013,17,051
2013,Ford County,48445,52375,56305,18.1,1519,11.4,2013,17,053
2013,Franklin County,33129,35681,38233,30.1,7706,20.0,2013,17,055
2013,Fulton County,43604,46342,49080,20.4,4967,14.8,2013,17,057
2013,Gallatin County,36623,40349,44075,27.9,917,17.1,2013,17,059
2013,Greene County,38001,41588,45175,24.0,2427,18.3,2013,17,061
2013,Grundy County,62745,68474,74203,10.7,3989,8.0,2013,17,063
2013,Hamilton County,38785,42330,45875,23.8,1232,14.9,2013,17,065
2013,Hancock County,44556,47965,51374,19.7,2235,12.2,2013,17,067
2013,Hardin County,32869,36567,40265,32.7,846,20.3,2013,17,069
2013,Henderson County,40734,45022,49310,20.7,884,12.8,2013,17,071
2013,Henry County,48848,52117,55386,16.0,5467,11.2,2013,17,073
2013,Iroquois County,42858,46977,51096,20.5,3978,14.0,2013,17,075
2013,Jackson County,31460,34243,37026,34.0,16499,29.5,2013,17,077
2013,Jasper County,48078,52187,56296,18.0,996,10.5,2013,17,079
2013,Jefferson County,37606,40663,43720,26.7,6682,18.4,2013,17,081
2013,Jersey County,49556,54331,59106,15.3,2284,10.5,2013,17,083
2013,Jo Daviess County,45677,49573,53469,15.5,2274,10.2,2013,17,085
2013,Johnson County,36346,39965,43584,21.1,1989,17.9,2013,17,087
2013,Kane County,68938,71444,73950,16.2,56348,10.9,2013,17,089
2013,Kankakee County,46534,49584,52634,23.0,17935,16.7,2013,17,091
2013,Kendall County,74427,79648,84869,7.8,6837,5.8,2013,17,093
2013,Knox County,36565,39494,42423,28.2,9402,19.6,2013,17,095
2013,Lake County,72612,75106,77600,13.7,64721,9.5,2013,17,097
2013,La Salle County,46126,49487,52848,19.8,15001,13.8,2013,17,099
2013,Lawrence County,36143,39670,43197,25.4,2560,18.2,2013,17,101
2013,Lee County,49995,53126,56257,17.0,3942,12.4,2013,17,103
2013,Livingston County,48670,52819,56968,17.4,4352,12.5,2013,17,105
2013,Logan County,47184,50991,54798,19.1,3463,13.6,2013,17,107
2013,McDonough County,37826,41661,45496,22.9,5978,21.1,2013,17,109
2013,McHenry County,72225,75713,79201,9.2,21631,7.1,2013,17,111
2013,McLean County,59613,62261,64909,12.7,22640,13.8,2013,17,113
2013,Macon County,43924,46179,48434,26.5,19074,18.1,2013,17,115
2013,Macoupin County,46484,50089,53694,20.9,6366,13.9,2013,17,117
2013,Madison County,51239,53864,56489,18.9,36105,13.7,2013,17,119
2013,Marion County,38211,40969,43727,32.4,7233,19.2,2013,17,121
2013,Marshall County,47029,50899,54769,16.6,1208,10.2,2013,17,123
2013,Mason County,41565,45563,49561,22.7,1959,14.0,2013,17,125
2013,Massac County,38472,41373,44274,28.6,2594,17.5,2013,17,127
2013,Menard County,54806,60151,65496,16.9,1343,10.8,2013,17,129
2013,Mercer County,49326,53626,57926,13.6,1550,9.7,2013,17,131
2013,Monroe County,66592,71604,76616,5.8,1617,4.9,2013,17,133
2013,Montgomery County,39843,42614,45385,21.7,4359,16.1,2013,17,135
2013,Morgan County,44545,48223,51901,24.7,5154,16.0,2013,17,137
2013,Moultrie County,43115,47645,52175,18.3,1793,12.4,2013,17,139
2013,Ogle County,47397,51334,55271,16.6,6719,13.0,2013,17,141
2013,Peoria County,47712,49827,51942,25.7,31181,17.0,2013,17,143
2013,Perry County,38128,41931,45734,24.8,3404,17.6,2013,17,145
2013,Piatt County,61690,66279,70868,10.1,1175,7.2,2013,17,147
2013,Pike County,37114,39430,41746,27.3,2668,17.3,2013,17,149
2013,Pope County,35231,38676,42121,31.6,813,19.9,2013,17,151
2013,Pulaski County,31631,34828,38025,36.8,1268,21.5,2013,17,153
2013,Putnam County,52638,58438,64238,15.0,519,9.0,2013,17,155
2013,Randolph County,41324,44991,48658,21.2,4050,14.1,2013,17,157
2013,Richland County,38638,41985,45332,24.4,2599,16.4,2013,17,159
2013,Rock Island County,45267,48160,51053,25.1,22561,15.8,2013,17,161
2013,St. Clair County,45523,48343,51163,26.6,47870,18.3,2013,17,163
2013,Saline County,35658,39281,42904,29.4,4479,18.6,2013,17,165
2013,Sangamon County,52971,55255,57539,21.9,29693,15.2,2013,17,167
2013,Schuyler County,45661,49808,53955,19.4,968,13.2,2013,17,169
2013,Scott County,41813,46004,50195,19.0,687,13.3,2013,17,171
2013,Shelby County,48176,50569,52962,20.4,2745,12.6,2013,17,173
2013,Stark County,48542,52428,56314,17.3,635,11.0,2013,17,175
2013,Stephenson County,39200,42897,46594,26.7,8542,18.6,2013,17,177
2013,Tazewell County,53885,57544,61203,12.0,11790,8.9,2013,17,179
2013,Union County,39775,42799,45823,24.5,2903,16.7,2013,17,181
2013,Vermilion County,41832,44085,46338,30.5,15111,19.6,2013,17,183
2013,Wabash County,42762,47351,51940,20.0,1687,14.6,2013,17,185
